Liberal,Conservative,sentiment,Green,Libertarian,twitter_engagement,date,time
0.3288648725,0.1544025242,0.8009756207,0.1001193002,0.416613251,0.6880571365,03-25-2018,11:40:41
0.1966349781,0.2430459559,0.3560991883,0.1624750346,0.3978440166,0.6574475616,03-25-2018,10:42:20
0.3079949915,0.0738325343,0.9343521595,0.159168452,0.4590040445,0.6804724431,03-25-2018,10:33:25
0.1748540252,0.3339371383,0.9808573127,0.1665474921,0.3246614337,0.5394721291,03-25-2018,10:10:14
0.107594043,0.6014788747,0.5353358388,0.0593620539,0.2315650433,0.749302277,03-24-2018,16:40:11
0.0460065529,0.0857832208,0.6747044325,0.0626158267,0.8055943251,0.6271813623,03-23-2018,23:01:10
0.0282559786,0.1045521498,0.0730767548,0.0088207601,0.8583711386,0.5462115477,03-23-2018,20:50:30
0.2055190951,0.1718192399,0.498178184,0.4431309402,0.1795306951,0.4601763384,03-23-2018,16:32:58
0.2341531366,0.2570668459,0.2703813314,0.2893379033,0.2194420844,0.6113433514,03-23-2018,12:55:15
0.2125692815,0.2328874469,0.2228607088,0.3381384909,0.2164047658,0.5309464322,03-23-2018,12:26:37
0.1540581435,0.3524720371,0.0107618729,0.1430134177,0.3504563868,0.5646395403,03-23-2018,10:07:18
0.2094930261,0.1801887453,0.9854528904,0.154116869,0.4562013149,0.6865743682,03-22-2018,22:26:41
0.1835692227,0.161809653,0.7748787999,0.5306206942,0.1240004227,0.4535331179,03-22-2018,20:11:30
0.0776256323,0.2628951371,0.6474160552,0.0265912302,0.6328880787,0.5983144174,03-22-2018,18:40:54
0.1862276793,0.1885874718,0.4680204391,0.4309126735,0.1942721456,0.5038001232,03-22-2018,17:12:52
0.3859262764,0.3015818596,0.3964674175,0.0846659392,0.2278259546,0.6439304562,03-22-2018,10:40:37
0.2677761614,0.2475830913,0.1636836231,0.1146737188,0.3699670434,0.6342296177,03-22-2018,10:19:57
0.3046732247,0.2093383819,0.200109899,0.1732921302,0.3126963079,0.5898924969,03-22-2018,03:04:47
0.2480691969,0.0994920954,0.2891036868,0.0995587707,0.5528799891,0.6071356939,03-22-2018,03:00:36
0.0405826531,0.0474849865,0.6327553988,0.8647572994,0.0471750014,0.5475274955,03-21-2018,19:05:40
0.3353413641,0.4150802493,0.8358815312,0.0489196032,0.2006587982,0.6365919214,03-21-2018,18:56:14
0.1541158557,0.1867341101,0.2229911387,0.1287816316,0.5303684473,0.5927393313,03-21-2018,11:29:03
0.2486230582,0.1172545999,0.1343699843,0.0559774712,0.5781448483,0.5103232155,03-21-2018,11:11:17
0.1946549416,0.1849454492,0.2288259566,0.29398036,0.3264193237,0.578145139,03-21-2018,11:03:22
0.1928663701,0.6315066814,0.4625914097,0.0472426079,0.1283843219,0.5897355046,03-21-2018,10:52:27
0.2635558844,0.1659048498,0.8673318624,0.1260622591,0.4444769919,0.5466102136,03-21-2018,10:28:16
0.1145055145,0.0897707865,0.9718298316,0.6631441116,0.1325796694,0.6909981889,03-20-2018,15:36:23
0.2119975537,0.1554023176,0.735882163,0.4143132269,0.2182869613,0.5748821472,03-20-2018,00:28:45
0.2952995002,0.1887623668,0.8832400441,0.3066326082,0.2093054801,0.5578932623,03-19-2018,22:38:15
0.2804998457,0.1241453066,0.2358222902,0.4114412665,0.1839135736,0.4938402733,03-19-2018,13:07:50
0.1740068048,0.2764896452,0.928622663,0.3392342627,0.2102692723,0.5316962523,03-19-2018,12:16:40
0.246274069,0.2149075568,0.0829309151,0.3154020905,0.2234163433,0.5422898331,03-18-2018,12:35:42
0.1355983168,0.2951117754,0.0504303612,0.0836364031,0.48565346,0.6537688718,03-18-2018,12:22:11
0.1337240785,0.3360711038,0.1368726939,0.0932889357,0.4369159043,0.641283528,03-18-2018,12:02:31
0.1830075234,0.1842623949,0.0026177047,0.1597862691,0.4729438722,0.6404765182,03-18-2018,00:12:48
0.3657408059,0.2716704011,0.1057222784,0.1760431975,0.1865455359,0.6037885154,03-17-2018,17:34:21
0.2205620557,0.2284104526,0.3155972064,0.1838119626,0.3672156632,0.607989498,03-17-2018,17:11:50
0.1863703877,0.1938465536,0.7781285644,0.4287208021,0.1910622865,0.414394485,03-17-2018,15:00:54
0.4476108551,0.2220332921,0.9225405455,0.2009387314,0.1294170916,0.7291107124,03-17-2018,04:08:02
0.1836304516,0.1806799918,0.5469939113,0.4477073848,0.1879821867,0.4305690964,03-16-2018,17:42:07
0.4100627601,0.1722987592,0.6458396912,0.2584417462,0.1591966897,0.6405212505,03-16-2018,16:27:06
0.2293107063,0.4605971873,0.9115369916,0.0791141838,0.2309779376,0.7122760401,03-16-2018,14:40:53
0.1827910393,0.1757974327,0.6062529683,0.4597847462,0.1816268116,0.5464137529,03-16-2018,01:49:47
0.2627682984,0.1384279728,0.9714856744,0.4554026723,0.1434011459,0.6417591641,03-15-2018,23:10:56
0.1624997705,0.2016293555,0.8198599815,0.4715921581,0.1642786413,0.5966549218,03-15-2018,17:47:50
0.2605375648,0.0686689466,0.4455481768,0.5914543867,0.0793391019,0.6320121524,03-15-2018,17:47:34
0.3438769877,0.1508411765,0.5977062583,0.3045709431,0.2007108927,0.6174729743,03-15-2018,13:29:25
0.2921288908,0.0723491088,0.9792891741,0.0361613147,0.5993606448,0.6607551339,03-15-2018,11:11:39
0.2244132161,0.177052334,0.7042503357,0.434409976,0.1641244739,0.6877967117,03-15-2018,04:31:47
0.2402900457,0.2226345688,0.7722411156,0.1594650298,0.3776103556,0.6154405606,03-14-2018,23:49:09
0.175785318,0.1687904,0.972545743,0.4808686972,0.174555555,0.5615795218,03-14-2018,22:36:12
0.2019043416,0.2478314191,0.7515291572,0.0708313286,0.4794328511,0.6883675098,03-14-2018,21:25:58
0.233196348,0.1581565291,0.7808326483,0.4308973551,0.1777497381,0.4814906978,03-14-2018,21:20:42
0.36975649,0.1438743174,0.6616022587,0.236850217,0.2495190054,0.5465862311,03-14-2018,14:37:36
0.1841653734,0.122990042,0.9858122468,0.5224905014,0.1703540683,0.7653109107,03-14-2018,13:54:50
0.2086947262,0.206484735,0.8712420464,0.2950109541,0.2898096144,0.5967487857,03-14-2018,13:12:09
0.3311208785,0.0860411972,0.3834016621,0.3708440363,0.2119938284,0.6750808085,03-14-2018,13:02:11
0.1315631121,0.3697561026,0.889737606,0.3539570868,0.1447236985,0.6399884078,03-14-2018,00:34:44
0.1256341785,0.0947896391,0.952442348,0.6962954402,0.0832807124,0.7461535111,03-14-2018,00:25:59
0.1256341785,0.0947896391,0.9549329877,0.6962954402,0.0832807124,0.7505008178,03-13-2018,23:55:27
0.0642312393,0.1613792777,0.7355064154,0.4336167872,0.3407727182,0.7252551407,03-13-2018,22:23:26
0.0060539786,0.8434175253,0.4307380915,0.0511909947,0.099337481,0.6608335667,03-13-2018,15:27:18
0.0580783226,0.5586339235,0.6674500704,0.0023835157,0.3809043169,0.6248461714,03-13-2018,15:24:23
0.1676996797,0.1619403809,0.4681778848,0.4846816957,0.1856782436,0.4922714271,03-13-2018,14:37:15
0.2587549984,0.2110858262,0.9921624064,0.3388352394,0.1913239062,0.7351210599,03-13-2018,12:44:33
0.3342519999,0.1796140224,0.9800861478,0.2239339799,0.2622000575,0.6468102762,03-13-2018,12:28:03
0.2166966796,0.2173734605,0.2232319564,0.3630432487,0.2028866261,0.5676017403,03-13-2018,00:49:27
0.1897503287,0.2118564248,0.8915729523,0.4800229967,0.1183702722,0.6485678382,03-12-2018,21:13:12
0.1943258643,0.2288264483,0.2561920583,0.242926985,0.3339206576,0.6640976272,03-12-2018,14:43:36
0.026609635,0.1499000043,0.3104637265,0.0062565696,0.8172337413,0.6172030204,03-12-2018,14:12:11
0.3411050141,0.1800447255,0.3070446849,0.1695011407,0.3093491495,0.5858477768,03-12-2018,13:22:38
0.0957290456,0.349829495,0.9822565317,0.0407845192,0.5136569142,0.6064897179,03-12-2018,13:15:57
0.0905806124,0.0935023203,0.3556626439,0.7050977349,0.1108193696,0.6784531284,03-12-2018,12:20:03
0.1401103437,0.5692922473,0.1051575541,0.0424696095,0.2481276989,0.5609371408,03-11-2018,15:16:22
0.1721939892,0.1744126081,0.9343348145,0.414588958,0.2388044894,0.7021572009,03-11-2018,14:49:29
0.1617622972,0.1687369198,0.4694829285,0.4515731931,0.2179275751,0.6427626093,03-11-2018,14:02:23
0.3590862453,0.2045586854,0.0072339727,0.2309409976,0.2054140866,0.6532224324,03-11-2018,13:50:47
0.1919320822,0.1974560171,0.6243212819,0.2419755906,0.3686363101,0.6364931469,03-11-2018,13:41:04
0.188191399,0.149319768,0.9753287435,0.5002495646,0.1622393429,0.6519329993,03-11-2018,01:37:31
0.2046561986,0.1708574891,0.9053381681,0.4556411207,0.1688451618,0.5232015735,03-10-2018,23:56:47
0.0802424178,0.1508444846,0.2741799951,0.1028050929,0.6661079526,0.6500951578,03-10-2018,21:29:37
0.0612701662,0.306365639,0.3002305031,0.0996327549,0.5327314138,0.6433716244,03-10-2018,20:02:02
0.2398215383,0.2376675904,0.2696982324,0.3303157687,0.1921951175,0.5906496645,03-10-2018,18:38:17
0.1924423724,0.2773917913,0.9658269882,0.061938256,0.4682274759,0.6559227258,03-10-2018,18:22:10
0.1712507904,0.0566151626,0.7164013386,0.6249420047,0.1471920311,0.6264415166,03-10-2018,17:23:16
0.2426894754,0.1295666993,0.9765353799,0.4278359711,0.1999079287,0.6316229169,03-10-2018,16:15:19
0.2932314575,0.2838065624,0.9755090475,0.2629884481,0.1599736065,0.6356796864,03-10-2018,15:52:04
0.2426894754,0.1295666993,0.9798831344,0.4278359711,0.1999079287,0.6316229169,03-10-2018,15:22:14
0.3900998831,0.2147881985,0.9113060832,0.2903771698,0.104734771,0.6657321198,03-10-2018,13:38:51
0.124391526,0.108485043,0.8824095726,0.6147934198,0.1523299962,0.6965293885,03-10-2018,00:42:49
0.3561418653,0.1697435081,0.9817730784,0.1909296215,0.2831850648,0.722679698,03-09-2018,22:48:52
0.3527124822,0.1223492622,0.9554008842,0.4161312282,0.1088069677,0.6803151514,03-09-2018,20:40:53
0.2312913984,0.1482402235,0.9741622806,0.4507099092,0.1697584987,0.6773790791,03-09-2018,20:35:10
0.1864487976,0.1820011735,0.6409592628,0.4467412233,0.1848088205,0.4215619811,03-09-2018,16:47:37
0.2671516538,0.2529141605,0.9135966301,0.0925724357,0.3873617947,0.6384608583,03-09-2018,01:08:14
0.1653140336,0.1538202167,0.6839001179,0.519783318,0.161082387,0.4335364535,03-08-2018,22:17:04
0.1653140336,0.1538202167,0.7364689708,0.519783318,0.161082387,0.431877011,03-08-2018,22:16:36
0.194087252,0.216874361,0.9638581872,0.3768816292,0.2121567577,0.6252982826,03-08-2018,18:58:46
0.1877816916,0.1843556166,0.87308079,0.4441691935,0.1836935133,0.569117663,03-08-2018,18:20:06
0.1673660129,0.2374473065,0.9881458879,0.1598389894,0.4353476763,0.646326146,03-08-2018,12:38:32
0.1713410616,0.2087601721,0.8619323969,0.3677062094,0.2521926463,0.6289888745,03-07-2018,15:38:49
0.2247386575,0.1181543618,0.9099842906,0.4810357988,0.1760711819,0.6813736805,03-07-2018,15:10:48
0.2441678494,0.1651744246,0.9194905162,0.3939769268,0.1966807693,0.6097785258,03-07-2018,11:40:29
0.2363258451,0.3007270396,0.8949158788,0.2266379893,0.2363091558,0.6720655104,03-07-2018,11:24:42
0.1681937724,0.1576637328,0.9650859833,0.5203478336,0.1537946016,0.5070396164,03-07-2018,10:44:26
0.2403178215,0.2068659365,0.7967434525,0.3547980189,0.1980182678,0.5905543439,03-07-2018,00:49:30
0.1802446991,0.1115687937,0.5861880779,0.5269851089,0.1812013984,0.7146870344,03-06-2018,14:11:54
0.1738841385,0.2231361717,0.0957909748,0.3710057735,0.2319740057,0.632206851,03-06-2018,13:46:57
0.2067971379,0.2224275172,0.132313773,0.3243027329,0.246472612,0.5476582362,03-06-2018,13:25:15
0.1697799861,0.1697443873,0.3004506528,0.4749845266,0.1854910105,0.7269872562,03-06-2018,13:07:08
0.1188041717,0.1010637581,0.6506066322,0.5910021663,0.1891298592,0.502406987,03-06-2018,13:05:34
0.2597452998,0.2077444941,0.5710306764,0.2755132616,0.2569968998,0.548025541,03-06-2018,13:02:59
0.2165145576,0.1607673764,0.6655470133,0.4016445875,0.2210735232,0.5173770504,03-06-2018,13:00:58
0.2531556785,0.113964878,0.4185786247,0.3150931001,0.3177863061,0.6348820539,03-06-2018,12:55:35
0.2355823964,0.1599983275,0.3869723678,0.3620721698,0.2423471957,0.6482158802,03-05-2018,20:37:51
0.2364538312,0.0867361799,0.41726017,0.3926427066,0.2841672599,0.5828568806,03-05-2018,13:22:29
0.1798427254,0.195053339,0.8845444322,0.3699242473,0.2551796734,0.557824663,03-05-2018,12:57:12
0.0909642279,0.0845646337,0.0793871805,0.3261460066,0.4983250797,0.6417930402,03-05-2018,11:53:48
0.3284958303,0.1194762513,0.2264231294,0.281045258,0.2709826827,0.6465364275,03-05-2018,11:47:56
0.2832575142,0.2760457993,0.9649820924,0.2088595033,0.2318371683,0.6879785233,03-05-2018,00:10:12
0.2481297702,0.1542691886,0.9888036251,0.4048378766,0.1927632242,0.6622980915,03-04-2018,17:42:03
0.0691370443,0.0565358289,0.5490731001,0.6978774071,0.176449731,0.6540484127,03-03-2018,17:53:50
0.2053531855,0.3795228601,0.6724141836,0.1410497129,0.2740742862,0.6710952218,03-03-2018,17:43:26
0.1969327033,0.1770605743,0.4769211709,0.4306840897,0.195322603,0.5743960175,03-03-2018,17:33:53
0.177358374,0.1690550596,0.9054267406,0.4798216224,0.1737650633,0.4052724454,03-03-2018,14:15:00
0.2118620276,0.1952619106,0.9295684695,0.3900683522,0.2028077096,0.4769085668,03-02-2018,20:31:22
0.177358374,0.1690550596,0.7624807954,0.4798216224,0.1737650633,0.4537768869,03-02-2018,19:48:19
0.1713134646,0.1099083722,0.3517773747,0.470323652,0.2484544814,0.6785127777,03-02-2018,13:57:22
0.2491404861,0.1122302786,0.9229053855,0.4469356239,0.1916936487,0.6551192215,03-02-2018,13:01:58
0.1834695786,0.1525511593,0.9705712795,0.4933787882,0.1706003547,0.6149934619,03-02-2018,11:18:28
0.2819792926,0.2154968232,0.0076138279,0.2410413921,0.2614823878,0.568503799,03-02-2018,11:07:40
0.1695959568,0.0954528376,0.94075948,0.0755528286,0.6593984365,0.6399574273,03-02-2018,10:50:34
0.3765121996,0.1977893859,0.0065489309,0.1708417386,0.2548567057,0.6135431149,03-02-2018,10:42:42
0.1990038007,0.1823759228,0.9807289243,0.4440997839,0.1745204479,0.5174036496,03-02-2018,03:04:51
0.1772372574,0.1414639801,0.9451157451,0.4886302054,0.1926685572,0.631232811,03-02-2018,02:59:37
0.1771103889,0.1797820479,0.4800392389,0.4377113283,0.205396235,0.4541606729,03-02-2018,02:58:35
0.2243888378,0.1920284331,0.9761619568,0.3763892353,0.2071935534,0.4724961578,03-02-2018,00:52:43
0.1680404395,0.2060284317,0.2965961397,0.3709918559,0.2549392581,0.4705462969,03-02-2018,00:51:28
0.2305208296,0.1409088522,0.9656077027,0.3956992626,0.2328710109,0.7208095105,03-01-2018,21:31:32
0.181854248,0.1796303689,0.4969523847,0.4586207271,0.1798946708,0.4377489816,03-01-2018,20:40:52
0.1810248792,0.1782990694,0.7486795783,0.4625330865,0.1781429648,0.4571828856,03-01-2018,18:26:55
0.3234091103,0.1632370949,0.6186427474,0.3512097001,0.16214405,0.5648906098,03-01-2018,18:06:30
0.2878307104,0.1761431843,0.8150602579,0.1845601499,0.3514658809,0.6335553944,03-01-2018,12:12:42
0.0970603377,0.1073436663,0.9575020075,0.488016367,0.3075796664,0.6413241874,03-01-2018,11:53:58
0.1292201728,0.0924126208,0.9519623518,0.688411355,0.0899558067,0.6945383556,02-28-2018,21:34:16
0.28280738,0.3118565083,0.9198927879,0.2036190033,0.2017171234,0.7176078322,02-28-2018,19:01:34
0.2259956896,0.1108828411,0.7858944535,0.4954060912,0.167715475,0.6344239872,02-28-2018,18:36:53
0.2170306444,0.3105149865,0.9308648705,0.3777360916,0.0947182924,0.6843174713,02-28-2018,17:10:22
0.1789022386,0.1903847754,0.015236862,0.21777004,0.4129428864,0.5743644477,02-28-2018,14:34:37
0.003294169,0.9505171776,0.9669962525,0.0074551683,0.038733501,0.586786812,02-28-2018,14:08:21
0.2988016903,0.1299525499,0.9882616997,0.265304625,0.3059412241,0.6364580249,02-28-2018,12:29:56
0.1866327673,0.4787457585,0.6884256601,0.1510937363,0.1835277677,0.6240352309,02-28-2018,12:02:58
0.1456503719,0.1646755785,0.9847711325,0.195694685,0.4939793944,0.6410043407,02-28-2018,04:28:31
0.0884660408,0.0598156936,0.9427086115,0.8076720834,0.0440462492,0.5060909553,02-28-2018,04:20:43
0.3103210926,0.1055779457,0.9722371101,0.4758356214,0.1082653627,0.7099540104,02-27-2018,22:58:19
0.1175136715,0.4167688191,0.78323704,0.06111072,0.4046068192,0.5939995316,02-27-2018,22:55:36
0.1721841395,0.2919786274,0.9303599596,0.1237453222,0.4120919108,0.5559851285,02-27-2018,18:18:22
0.190903753,0.1829141378,0.9863014221,0.3444257379,0.2817563713,0.6309924709,02-27-2018,18:11:19
0.2149357945,0.2091666609,0.4658460915,0.3588217795,0.21707578,0.4207817588,02-27-2018,12:49:41
0.2441302687,0.3199305832,0.2278740257,0.1365202814,0.2994188666,0.6928886685,02-27-2018,12:45:58
0.2656743526,0.1092979014,0.2779854536,0.0946110487,0.5304166079,0.6766738204,02-27-2018,12:28:59
0.1701850295,0.2342730612,0.9536564946,0.1554497331,0.440092206,0.6781772231,02-27-2018,11:59:30
0.2956877947,0.5312331319,0.8791679144,0.0167029444,0.1563761532,0.5652656961,02-25-2018,19:43:34
0.1770288348,0.19375287,0.3540899456,0.4333817363,0.1958365142,0.5071590752,02-25-2018,03:56:04
0.2171843797,0.2460557073,0.2329624742,0.1897821724,0.3469778001,0.5871887619,02-25-2018,03:11:28
0.1689527631,0.1450727135,0.308129847,0.4959146082,0.1900599152,0.5755882315,02-25-2018,03:10:28
0.2049559355,0.2349563837,0.7484111786,0.2699508965,0.2901368141,0.5775305838,02-25-2018,01:00:46
0.2807539999,0.1926804185,0.0073758839,0.2826841176,0.2438815087,0.5120953974,02-25-2018,00:56:35
0.1335291117,0.3051219583,0.0482781306,0.2559772134,0.3053716421,0.611743665,02-24-2018,23:44:11
0.2068069279,0.2162294239,0.1855238378,0.3396245539,0.237339139,0.5178591163,02-24-2018,23:20:06
0.0465782098,0.035851527,0.0862130299,0.0126481717,0.9049221277,0.5865417377,02-24-2018,23:16:13
0.2808796465,0.1996740252,0.1768689305,0.3221928179,0.1972534955,0.5401174915,02-24-2018,22:26:15
0.3144186139,0.171040982,0.2764715254,0.2756556869,0.2388847321,0.6207599781,02-24-2018,21:18:01
0.5917670131,0.0520173348,0.1198695228,0.2516644597,0.1045511737,0.6218643678,02-24-2018,21:07:43
0.5574060678,0.2126007676,0.4120765626,0.1069317162,0.1230614409,0.6921770967,02-24-2018,20:16:32
0.1662691385,0.2205034792,0.9641286135,0.0755936727,0.5376336575,0.6603167604,02-24-2018,18:54:14
0.2631134987,0.2131349444,0.7008309364,0.3115606606,0.2121908814,0.5636469031,02-24-2018,13:23:37
0.320225656,0.3057073057,0.9159070849,0.1078603044,0.2662067711,0.5024715838,02-24-2018,13:21:02
0.3071494699,0.281863153,0.9899219275,0.2590678632,0.1519195735,0.7425462229,02-23-2018,22:46:47
0.159602657,0.1807917207,0.854681313,0.4944008589,0.1652048677,0.6584079625,02-23-2018,21:19:37
0.1418892592,0.1230002567,0.980416894,0.6573525667,0.0777579769,0.7216672089,02-23-2018,17:12:40
0.163346827,0.2407877743,0.9385017157,0.4422517419,0.1536136568,0.7187476164,02-23-2018,17:08:42
0.1245876774,0.2539074719,0.7624094486,0.54335922,0.0781456009,0.6349759601,02-23-2018,17:06:36
0.2625785768,0.1507545412,0.044881925,0.4041451812,0.1825216711,0.6609816226,02-23-2018,13:09:54
0.1812093705,0.2133323103,0.9581318498,0.3006092906,0.3048489988,0.5383899582,02-23-2018,13:07:07
0.2149357945,0.2091666609,0.8306642175,0.3588217795,0.21707578,0.444567707,02-23-2018,13:01:09
0.1296473145,0.3543108404,0.4957709312,0.2645055652,0.2515363395,0.6660260614,02-23-2018,11:28:35
0.1299853623,0.4682947993,0.0574576072,0.0756591111,0.3260607123,0.5970796264,02-23-2018,01:26:26
0.1895143688,0.1336839795,0.9816046357,0.060226433,0.6165753007,0.7564656581,02-22-2018,20:07:20
0.1985152215,0.1768631339,0.2175861746,0.4551405907,0.1694810092,0.6836796621,02-22-2018,16:29:50
0.2002683878,0.2339113504,0.7999646068,0.3315772712,0.2342430502,0.6984379071,02-22-2018,14:53:52
0.2217777073,0.2879880071,0.9905079603,0.2356624454,0.2545718253,0.7633610861,02-22-2018,14:31:35
0.2242905945,0.2014908642,0.4835284352,0.3736650348,0.2005535513,0.6064533333,02-22-2018,13:13:32
0.2259563506,0.252292186,0.0590213463,0.0410905592,0.480660826,0.642739208,02-22-2018,13:05:18
0.1238714084,0.2174656242,0.8943518996,0.009048095,0.6496148705,0.5939812659,02-22-2018,12:54:09
0.0494229384,0.2419996858,0.0983687714,0.0209076982,0.6876696944,0.6300123634,02-22-2018,12:40:08
0.1255107522,0.3631797433,0.3931685984,0.0169246569,0.4943848252,0.6516499335,02-22-2018,12:26:28
0.1461323202,0.6539363265,0.9913250804,0.0402625576,0.1596688032,0.6444986369,02-22-2018,01:40:33
0.2163840979,0.1926837265,0.8277255297,0.5110015273,0.0799306557,0.6758857394,02-21-2018,21:12:45
0.1096334755,0.0725116879,0.9439682961,0.0753039718,0.7425508499,0.6583420318,02-21-2018,18:20:25
0.1323374361,0.1827613711,0.4046092033,0.1396060884,0.5452951193,0.5759379742,02-21-2018,14:40:21
0.2249618322,0.2234702855,0.5749025345,0.2116124183,0.3399554789,0.6604998319,02-21-2018,14:22:07
0.1323374361,0.1827613711,0.2950741947,0.1396060884,0.5452951193,0.5787813726,02-21-2018,14:03:32
0.1755597889,0.1972614974,0.2108988166,0.4397152066,0.1874635071,0.6136929691,02-21-2018,01:18:36
0.1569527239,0.1381442249,0.9374719262,0.5927586555,0.112144433,0.4726208981,02-21-2018,01:14:19
0.1730155796,0.2785939872,0.234643653,0.1028081998,0.4455821514,0.5920030764,02-21-2018,01:08:00
0.0699426457,0.193145439,0.7141733766,0.3716107905,0.3653011918,0.6115198148,02-20-2018,17:49:07
0.2920849919,0.3239449859,0.0130428141,0.1337274462,0.2502425611,0.6274221778,02-20-2018,15:29:07
0.1133727655,0.1813952774,0.167858094,0.1991527975,0.5060791969,0.734555998,02-20-2018,15:16:06
0.1752573252,0.1653635055,0.0169724096,0.4847213924,0.1746577621,0.5006884411,02-20-2018,13:38:49
0.1048041359,0.1448233724,0.0866295174,0.2445511073,0.5058214068,0.6541782,02-20-2018,13:11:58
0.0888266638,0.0506522916,0.9914932251,0.7795065045,0.0810144916,0.5936360651,02-20-2018,13:03:53
0.2028339803,0.2472227365,0.1157446355,0.182499662,0.3674435914,0.6449121094,02-20-2018,12:54:39
0.1894133389,0.4711744487,0.3897609413,0.1019671336,0.2374450713,0.6436180375,02-20-2018,12:46:18
0.24667795,0.283297807,0.2365006804,0.1630828232,0.3069414198,0.6280755939,02-20-2018,12:37:20
0.2205861807,0.2877852321,0.9950869083,0.297483474,0.194145143,0.7092546006,02-20-2018,12:24:54
0.2665506303,0.1537836641,0.9798058271,0.3915298581,0.1881358474,0.5714856711,02-20-2018,02:48:02
0.3241413832,0.2356106341,0.9784271121,0.1850475371,0.2552004457,0.618491601,02-20-2018,02:29:29
0.2868186831,0.1611664444,0.9839194417,0.3218164146,0.2301984578,0.7728590277,02-20-2018,02:21:08
0.2353512049,0.1993947625,0.3156920969,0.2812653482,0.2839887142,0.5767347798,02-19-2018,19:55:49
0.2075044811,0.1716671586,0.9152327776,0.4468112588,0.1740170121,0.5050409141,02-19-2018,13:42:10
0.1251464188,0.3869726956,0.0059496304,0.1268309504,0.3610499501,0.6299226612,02-19-2018,04:28:40
0.2075327486,0.3763823509,0.9792346358,0.2280020714,0.1880828589,0.6171236281,02-18-2018,19:13:02
0.1937531382,0.1601099819,0.9739274383,0.4035977423,0.2425391227,0.6099139989,02-18-2018,17:10:32
0.2137907743,0.1719313264,0.8324350119,0.3932489157,0.2210290134,0.6257918281,02-18-2018,13:55:55
0.1510230899,0.2321635336,0.1683333814,0.3105641305,0.3062492311,0.4895958133,02-18-2018,13:46:39
0.2374867052,0.2497936785,0.4936240911,0.2304356098,0.2822839916,0.6508830415,02-18-2018,13:11:28
0.420078665,0.1375789046,0.4992594719,0.2853446305,0.1569977254,0.533652498,02-18-2018,12:53:11
0.3010794222,0.4290877581,0.0757247061,0.0728324428,0.1970003992,0.6440841363,02-18-2018,12:43:48
0.1612267643,0.1716164947,0.361346215,0.232549876,0.4346068799,0.5778890694,02-18-2018,12:33:16
0.1518373787,0.6130472422,0.9429261684,0.0501318648,0.1849835366,0.6667819053,02-18-2018,12:22:29
0.1757249534,0.1878797561,0.0960818157,0.2301016599,0.4062936306,0.6252788187,02-18-2018,12:02:52
0.2190290838,0.5369131565,0.5405766368,0.0942829177,0.1497748196,0.6158422099,02-18-2018,04:22:48
0.2942833006,0.1097132638,0.0202171486,0.3311865926,0.26481691,0.6762372,02-18-2018,04:08:45
0.0961167589,0.3975882232,0.3580171764,0.0212775525,0.4850174785,0.6447468877,02-17-2018,23:45:28
0.2614676654,0.2970217466,0.2795753479,0.2462293804,0.1952812523,0.5396630932,02-17-2018,20:16:39
0.1890262812,0.1984692365,0.372215569,0.4045888782,0.2079157084,0.5597256263,02-17-2018,20:11:32
0.2600013614,0.2275279462,0.9673328996,0.2875793576,0.2248912752,0.5649375579,02-17-2018,19:46:48
0.1084804609,0.475607276,0.1622056514,0.049360428,0.3665519059,0.6092023959,02-17-2018,19:36:14
0.1317870319,0.458637625,0.7854020596,0.1445001215,0.265075177,0.6205919111,02-17-2018,19:26:13
0.1910997033,0.1786932945,0.9838650227,0.4292069674,0.2010000199,0.5977141817,02-17-2018,19:04:43
0.2380397916,0.4361570477,0.977586627,0.0199106336,0.3058924973,0.6458572608,02-17-2018,04:53:13
0.282474339,0.2997453511,0.7234331965,0.0943586081,0.3234216571,0.6190823837,02-16-2018,20:18:11
0.3124308884,0.1912520081,0.3387690783,0.3122646809,0.1840523481,0.4876880671,02-16-2018,14:49:54
0.19566755,0.071697548,0.8320292234,0.6628903747,0.069744572,0.645299558,02-16-2018,14:37:56
0.1704715192,0.157957226,0.8478669524,0.5051056743,0.1664655507,0.4806354538,02-15-2018,20:19:11
0.1860645413,0.2416426688,0.4456703663,0.1083454415,0.4639473557,0.6931632424,02-15-2018,19:26:09
0.0937554464,0.4324420393,0.0495141521,0.0312638581,0.442538619,0.5627620851,02-15-2018,19:25:23
0.0228706561,0.8518943191,0.4739093781,0.0006633652,0.1245715618,0.5877131144,02-15-2018,19:22:16
0.3045160174,0.2824468911,0.989741981,0.0667177141,0.3463193476,0.6265474248,02-15-2018,17:33:41
0.2765465975,0.0982635841,0.9516246915,0.3463657796,0.2788240314,0.7335825321,02-15-2018,14:57:21
0.1424048692,0.3655215502,0.8409647942,0.0466071218,0.445466429,0.5894564269,02-15-2018,12:12:41
0.2600982785,0.1497713178,0.9429047108,0.1365451664,0.4535852969,0.5521236198,02-14-2018,20:55:01
0.2368028909,0.3160503209,0.8458415866,0.0999782309,0.3471685946,0.6361523936,02-14-2018,20:50:11
0.1322570592,0.0831761807,0.6584215164,0.7104181051,0.0741486102,0.6537642216,02-14-2018,19:11:32
0.7542797923,0.0522280782,0.9512338638,0.0844707265,0.1090214327,0.6883559159,02-14-2018,18:15:12
